ytid,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
nrcfdP6LrLo,105.64102395561046,408.1700114541761,128.38037664764337,139.7979179083478,147.89685499899693,159.63616350317378,0.9887422205306023,0.070686124,0.0007587883155792,1426.4783801195615,6.525457864907903,9.853945870557563,-54.60007794465145,134.97909545898438,-23.198074340820312,7.8371381759643555,4.00040340423584,-18.58075904846192,-10.164148330688477,-9.290013313293455,-22.06794166564941,-7.204692840576172,-10.587525367736816,-11.09583568572998,1.7078665494918823,-0.5093138217926025,-0.1498393565416336,0.2031469047069549,0.3602333962917328,-0.2273303270339965,-0.3999812006950378,-0.275637149810791,0.1863104701042175,-0.1325469315052032,-0.2870498597621918,0.1506116837263107,-0.1018718555569648,2.0
33dCbb1MyYU,210.0651528602916,557.5766672463074,329.6275569128699,369.9944227116344,394.2728197652573,373.6823025167033,0.305457156440096,0.116436325,-0.0001021241550915,2219.2139271826645,-0.5202929006329386,5.989477811795078,6.501200466805022,55.10893630981445,-55.83938980102539,-14.802534103393556,-18.97200965881348,-37.9538459777832,-5.387952327728272,-26.73866271972656,-16.44487762451172,-4.486340999603272,-29.92887115478516,-7.674160957336426,-21.687593460083008,-0.1201407685875892,-0.1982385069131851,0.0544796548783779,0.0142370220273733,-0.1912552714347839,-0.0064838058315217,0.1504575610160827,0.0404054373502731,-0.1690010130405426,-0.0311336982995271,0.1257873177528381,-0.0776337012648582,
32iayLTRmxg,227.758283245103,694.4336496580045,251.62199551111425,267.74077300753,283.2530253981706,301.6812909717863,3.631783522773712,0.1312578,0.0002677041047718,2158.9770009900867,-5.926221418847314,7.660605738807197,2.0133110862183794,74.20872497558594,-32.677677154541016,-30.806535720825195,-26.86404800415039,-32.079830169677734,-42.78645706176758,-3.688378810882568,-32.725379943847656,-6.761450290679932,-11.174354553222656,-3.150111198425293,-2.8771822452545166,0.2108541578054428,0.0139007922261953,-0.2748701274394989,-0.3003937602043152,0.0552520342171192,0.154277965426445,0.0255417320877313,-0.0359055884182453,0.0226795431226491,0.0448679327964782,0.061976034194231,0.0535589754581451,2.0
Xn0wIqnt_44,83.3644111580719,200.5789474828077,115.86971395503193,138.59131548843604,150.2644282429835,140.34239284300835,0.0713227047501419,0.057840485,-0.0006220467039383,1411.239406184413,1.369871631543638,10.412450513099513,-45.04521446907593,130.52012634277344,-11.264358520507812,26.792451858520508,20.79651260375977,-8.213831901550293,-8.699292182922363,-8.363518714904785,-20.194623947143555,2.0342559814453125,-8.657957077026367,-9.82955551147461,-1.95676064491272,-0.3248924016952514,0.0174681730568408,0.4095945954322815,-0.0885681733489036,-0.0849954262375831,-0.0519993044435977,0.081010490655899,0.1289990246295929,-0.0009465988259762,0.0289395060390234,0.1042185947299003,0.0400433726608753,0.0
noLrCDzAp5M,194.86885420251932,349.2282314330038,238.2042460795288,261.6255653005986,261.6255653005986,261.1745663549923,-0.921407319508876,0.16244559,0.0002544187009334,2670.372247460579,-3.297038241015548,10.407982922333316,11.593851017260391,21.8742904663086,-30.65544509887696,-2.7622387409210205,-16.912687301635742,-32.06713104248047,-10.597951889038086,-18.73101043701172,-11.445948600769045,-16.070663452148438,-12.455147743225098,-12.251474380493164,-13.58712673187256,0.1626046746969223,0.0833808034658432,0.2799510955810547,0.5610958933830261,-0.0897968634963035,-0.2190686762332916,-0.0251960549503564,-0.0423035286366939,-0.129496619105339,-0.2919761836528778,-0.129520371556282,0.0090422453358769,0.0
32C6w8V7TX8,220.0,496.74433811469765,295.3659506116579,353.2860680198856,489.62465523357497,370.26095705305846,-3.37657824290619,0.14999223,-0.0002150828076992,2502.504408000944,-20.819319199057368,7.020234891288395,8.10461926020828,53.80386734008789,-55.643741607666016,-16.558197021484375,-50.88736343383789,-6.538042545318604,-17.82820701599121,-16.124160766601562,-29.1176986694336,1.4585981369018557,-31.48587226867676,-8.355506896972656,-22.40366554260254,-0.1320345103740692,0.2640432119369507,0.0721314996480941,0.1268819868564605,0.1755007207393646,0.2317909002304077,-0.090593509376049,-0.0017394905444234,-0.158482939004898,-0.1315297484397888,-0.0646145716309547,-0.0991683006286621,1.0
nnc6m1pBJ4c,257.13099468347406,779.4754168100774,285.3047020232221,299.6733952988907,570.6094040464443,401.267774155182,-1.6695830131912954,0.16286018,0.0001770713715814,1275.8148741773512,2.909122644221119,3.668290178042542,19.52886717817289,58.961387634277344,-23.915456771850582,1.7714368104934692,-26.342912673950195,-1.6436383724212646,-60.443824768066406,-23.820947647094727,-18.05769157409668,4.3020782470703125,4.468570709228516,-4.052042007446289,-14.188356399536133,-0.045543648302555,0.2108599245548248,0.1817643642425537,-0.0513767972588539,0.0921760946512222,-0.3438193798065185,0.1331420093774795,0.1019312068819999,0.040374469012022,-0.0754661560058593,-0.1915796399116516,-0.1540958881378173,1.0
Xl4RSHQsnl8,146.83238395870376,198.27510177438265,167.69467255813382,181.8190699939266,190.41804342135143,178.53137079838564,0.1059767263442798,0.057623837,-0.0003381727146916,1713.845756599375,-2.791541256417215,9.769905795530796,-39.38222037437989,54.986305236816406,39.855838775634766,44.39796447753906,8.085508346557617,-2.5528221130371094,-7.991616725921631,-5.911924362182617,-19.168323516845703,-6.108363628387451,-22.84352684020996,-14.773947715759276,-22.100208282470703,0.0414044000208377,-0.1083807423710823,-0.0876490697264671,-0.0888902842998504,0.0504462160170078,0.0400690622627735,-0.0278638340532779,0.0126963444054126,0.0789526477456092,0.0548578351736068,-0.0250877104699611,0.0221000425517559,0.0
nn2TnOGCHDI,159.19961611844155,238.52991146631203,167.69467255813382,214.9751930555341,225.14225623929048,199.73625296349616,-2.79302174989346,0.072350405,-0.0004971637390553,2450.8495735188794,12.89476402251392,12.68541715770192,-26.59620647131272,79.46192932128906,-70.62158966064453,41.31916046142578,-28.29458236694336,-12.792011260986328,4.765408992767334,-26.43280982971192,-23.5544548034668,1.873749017715454,-22.81387519836425,-3.368798017501831,-11.101554870605469,1.5856895446777344,0.4039078652858734,-2.120412826538086,-3.648843050003052,-0.162432849407196,2.276578903198242,0.2135196179151535,0.055115420371294,0.4508974850177765,1.727965235710144,1.141769528388977,-0.8771588206291199,0.0
XkBXsaSXDJ0,143.47872767421205,280.40333801023763,176.6430340099428,184.9972113558172,205.2672581380976,193.08323887171807,0.4006502710307114,0.13641463,-9.068037616088986e-05,1580.1015830739598,-6.378843113405475,8.345779401385709,11.8091464745678,80.84919738769531,12.971129417419434,9.404655456542969,7.320677280426025,-19.951580047607425,-26.397550582885746,-5.089678287506104,-24.28287696838379,-9.50246238708496,-21.159353256225582,-16.293231964111328,-13.507845878601074,0.2809167802333832,0.0459498204290866,-0.2005690336227417,-0.1393474638462066,-0.0749469995498657,0.0833639279007911,0.0128644369542598,0.0204775743186473,-0.0034889059606939,0.0479811169207096,0.0210952088236808,-0.0293308794498443,0.0
HpkPTa1fQDE,87.81282249923149,285.3047020232221,121.00020910221048,130.8127826502993,151.13490122038982,139.3724143972861,-0.2980075020220443,0.049783066,0.0004143412807025,1196.95505712026,-10.801658988808931,9.01119688674379,-63.55207006676604,163.63601684570312,-56.7040901184082,-1.7782517671585083,-0.4402987957000732,-33.563758850097656,-15.328924179077148,-24.1245174407959,-26.258180618286133,-11.997980117797852,-21.253963470458984,-11.252762794494627,-5.783359527587891,0.3400580286979675,0.2760044932365417,-0.1523751765489578,-0.2052579075098037,-0.2007981836795807,0.2026473134756088,0.1199376732110977,0.0123303923755884,-0.0107593722641468,0.0684657469391822,-0.0909402146935463,-0.0296707432717084,0.0
31DNFoW3NAw,193.74649219115267,261.6255653005986,245.16584949771828,251.2581146483697,255.65002913072476,245.8703568133608,0.0230973638782007,0.020163154,-4.815969077753834e-05,1203.3958241408052,-5.92156515488506,4.853752704107568,-200.0,28.10584259033203,-2.2195003032684326,-3.5931951999664307,-12.55032444000244,3.759496927261353,-23.18400955200196,1.5415582656860352,-6.146829605102539,-2.412797451019287,-20.00543975830078,-14.69814395904541,-8.14433479309082,-0.2528294622898102,-0.3372861742973327,0.020753065124154,-0.1054912060499191,-0.0118892360478639,-0.2555494606494903,-0.1871618926525116,-0.0171497333794832,0.2473395615816116,0.0611128062009811,0.2094379812479019,0.0363098233938217,0.0
nlWXsfjHeA8,72.99334582862124,442.5488940698555,323.9647527821156,365.7446743028266,434.9461689552743,342.1358087232831,2.1054915225097988,0.13418971,-0.0003258676442783,2230.1640956281462,13.233646919237248,8.82952248561753,10.2286017715255,56.78837966918945,-31.050987243652344,-11.01296615600586,-22.54501914978028,-18.551006317138672,-9.901810646057127,-12.010255813598633,-25.62754249572754,-0.3839008808135986,-16.782594680786133,-11.596671104431152,-1.8917418718338013,-0.179011657834053,0.1834696680307388,0.242239847779274,0.1798888891935348,-0.1081471592187881,-0.0615820400416851,0.1769031882286071,-0.024191552773118,-0.0746154114603996,-0.0372041203081607,-0.0692265853285789,-0.3252686262130737,
Hp-lgcs4VXY,189.32131619375255,351.2512899969259,230.4047070205379,291.9782541437221,347.21682482900223,283.024761154934,-0.0036556458218042,0.06271043,0.0003963308699894,2606.875344192658,2.583963871149909,9.748521221874771,-1.0004027258463382,41.77338790893555,-57.266971588134766,-33.83574676513672,-26.945274353027344,-39.64686584472656,8.785940170288086,-31.511207580566406,-17.32316017150879,27.35180282592773,-29.089067459106445,-8.534088134765625,-12.643960952758787,-0.0648591816425323,-0.684145450592041,-0.0841519832611084,-0.0550409443676471,-0.2130830585956573,-0.114277996122837,-0.0740346387028694,0.1522902548313141,0.1748801618814468,-0.1079592332243919,-0.0393511205911636,0.0002273353311466,1.0
30tNWUyJCog,193.74649219115267,312.9293240034019,231.7394279100639,273.99891691894106,297.0769881570017,266.46371750013753,0.1244745578753035,0.080744475,-2.84887009911472e-05,2448.7034323020325,8.101905969746488,9.223288909244388,8.977603256002334,58.53805923461914,-48.53557586669922,-17.893125534057617,-53.679786682128906,-10.466504096984863,-33.44654846191406,-4.963335514068604,-27.75848960876465,-6.419222831726074,-9.925451278686523,-14.28268814086914,-12.78883171081543,0.2456531524658203,-0.1595656424760818,-0.2304541617631912,0.0713468566536903,0.0449062883853912,0.1620217263698578,0.0150936488062143,0.036074511706829,0.0787209644913673,0.0409630201756954,0.0022816783748567,-0.0704916343092918,0.0
